gene_symbol,meta_p_value,meta_log2FC,n_datasets,datasets,all_same_direction,n_up,n_down,meta_adj_p_value,-log10_meta_p
AGA,4.410656129216761e-08,0.8433241611544974,3,GSE55235;GSE12021;GSE55457,True,3,0,3.2454905145472546e-06,7.355496800078107
CAPZB,4.443833201417391e-08,-0.09968470723073009,3,GSE55235;GSE12021;GSE55457,False,1,2,3.2454905145472546e-06,7.352242250600546
NADK,4.4519867459236195e-08,-1.0407944926466561,3,GSE55235;GSE12021;GSE55457,True,0,3,3.2454905145472546e-06,7.351446137280007
UCP2,4.4843372459801856e-08,1.1645574063566666,3,GSE55235;GSE12021;GSE55457,True,3,0,3.2454905145472546e-06,7.348301733596988
KIAA0100,4.497807071235371e-08,-0.003159850526076776,3,GSE55235;GSE12021;GSE55457,False,1,2,3.2454905145472546e-06,7.346999177111781
216784_at,4.51649649901853e-08,-0.9857849715720541,3,GSE55235;GSE12021;GSE55457,True,0,3,3.2454905145472546e-06,7.3451983220766435
212952_at,4.62190324901357e-08,-0.8998312500654607,3,GSE55235;GSE12021;GSE55457,True,0,3,3.3045446948223657e-06,7.33517914991258
KDM4B,4.902825290198365e-08,-0.9437435381257885,3,GSE55235;GSE12021;GSE55457,True,0,3,3.487869911447117e-06,7.309553582351346
HUWE1,4.9951541680748335e-08,-0.5540341918512907,3,GSE55235;GSE12021;GSE55457,True,0,3,3.510831223350359e-06,7.301451103371742
FAM114A1,5.005731285034898e-08,0.6282207255955421,3,GSE55235;GSE12021;GSE55457,True,3,0,3.510831223350359e-06,7.300532467664041
ATP6V0E2,5.009128045685429e-08,0.7664653069062811,3,GSE55235;GSE12021;GSE55457,True,3,0,3.510831223350359e-06,7.3002378665289225
NAT1,5.26204317896628e-08,0.578545407050496,3,GSE55235;GSE12021;GSE55457,True,3,0,3.6372220423100918e-06,7.278845592527425
PTPRO,5.2901931280047165e-08,0.07045027578061498,3,GSE55235;GSE12021;GSE55457,False,1,2,3.6372220423100918e-06,7.276528472975071
MIR637,5.3294168189665925e-08,-1.3846666836109798,3,GSE55235;GSE12021;GSE55457,True,0,3,3.6372220423100918e-06,7.273320311829271
SCAF4,5.329748586913041e-08,-1.6283009472159495,3,GSE55235;GSE12021;GSE55457,True,0,3,3.6372220423100918e-06,7.273293276881791
GLOD4,5.3399544674981314e-08,0.49421808994632616,3,GSE55235;GSE12021;GSE55457,True,3,0,3.6372220423100918e-06,7.272462446079798
MIIP,5.342840925237624e-08,-0.368801376502458,3,GSE55235;GSE12021;GSE55457,False,1,2,3.6372220423100918e-06,7.272227756066009
ZFP36L1,5.4135121274612175e-08,-0.8197680778588573,3,GSE55235;GSE12021;GSE55457,True,0,3,3.667783359500867e-06,7.266520885968291
PCYT1B,5.511775968969346e-08,-0.49734982741855976,3,GSE55235;GSE12021;GSE55457,False,1,2,3.71247743483229e-06,7.258708443026717
RPA3,5.531664437619099e-08,0.9218449062992954,3,GSE55235;GSE12021;GSE55457,True,3,0,3.71247743483229e-06,7.257144172978942
CELF1,5.6464290798530214e-08,-0.5063046338787865,3,GSE55235;GSE12021;GSE55457,False,1,2,3.771708589114967e-06,7.2482261223045965
ZMPSTE24,5.7349945126183854e-08,0.48695221096072355,3,GSE55235;GSE12021;GSE55457,True,3,0,3.8129673796978684e-06,7.241466993305991
SRSF4,5.768707922459981e-08,-0.6378062379078338,3,GSE55235;GSE12021;GSE55457,True,0,3,3.8143037367036163e-06,7.238921449406409
AKT2,5.7906213601910395e-08,-1.0915763282014037,3,GSE55235;GSE12021;GSE55457,False,1,2,3.8143037367036163e-06,7.237274831985262
COG5,6.01512303299856e-08,0.5054505982105485,3,GSE55235;GSE12021;GSE55457,True,3,0,3.93791445525284e-06,7.2207554851976345
SON,6.033633337398925e-08,-0.8628209459201722,3,GSE55235;GSE12021;GSE55457,False,1,2,3.93791445525284e-06,7.219421085341465
MED13L,6.217140546826982e-08,-0.7982314467640786,3,GSE55235;GSE12021;GSE55457,True,0,3,4.039154141564124e-06,7.206409314709781
LOC102724250,6.400457719379915e-08,-1.0491412344783224,3,GSE55235;GSE12021;GSE55457,False,1,2,4.139350565060792e-06,7.1937889669703505
SLC25A36,6.459140100556482e-08,-0.8844604744730548,3,GSE55235;GSE12021;GSE55457,True,0,3,4.15840024211392e-06,7.18982529538583
HADHA,6.495720883403777e-08,-1.0527369265592077,3,GSE55235;GSE12021;GSE55457,False,1,2,4.163113366174277e-06,7.1873726446969695
ITGB5,6.597977486588746e-08,-0.4148890491343095,3,GSE55235;GSE12021;GSE55457,False,1,2,4.209687160501555e-06,7.180589170674118
FECH,6.630934190621218e-08,0.39802934823015396,3,GSE55235;GSE12021;GSE55457,True,3,0,4.211827306435656e-06,7.178425282266228
INSR,7.022834747072437e-08,-1.1081416296952995,3,GSE55235;GSE12021;GSE55457,True,0,3,4.440928568059851e-06,7.153487550760552
PTPN12,7.25166199311289e-08,-1.2150550305239267,3,GSE55235;GSE12021;GSE55457,True,0,3,4.5653383556641675e-06,7.139562446985103
FAM172A,7.29105585905998e-08,0.6587060001747336,3,GSE55235;GSE12021;GSE55457,True,3,0,4.569918183379093e-06,7.137209574486013
UBAC1,7.456398820604448e-08,0.5735804168734199,3,GSE55235;GSE12021;GSE55457,True,3,0,4.653054492085969e-06,7.1274708709121795
FZD1,7.52125536296333e-08,0.8863683804852956,3,GSE55235;GSE12021;GSE55457,True,3,0,4.673031498001846e-06,7.123709665830412
SFPQ,7.748202812685179e-08,-0.8904872260171665,3,GSE55235;GSE12021;GSE55457,True,0,3,4.793105635603684e-06,7.110799019951217
PEX11B,7.814836644470802e-08,0.4217071229166303,3,GSE55235;GSE12021;GSE55457,True,3,0,4.813398085607384e-06,7.107080095718549
CDC42BPA,7.990559769410766e-08,-1.0778599333355177,3,GSE55235;GSE12021;GSE55457,False,1,2,4.889242966987545e-06,7.097422795623327
PCDHGC3,8.006702356677664e-08,-0.8353357407887828,3,GSE55235;GSE12021;GSE55457,False,1,2,4.889242966987545e-06,7.096546315773471
DOHH,8.161331932488025e-08,-0.3355914250720354,3,GSE55235;GSE12021;GSE55457,False,1,2,4.9564454241094885e-06,7.088238958436636
NDUFS3,8.201980550293086e-08,0.5883967072874078,3,GSE55235;GSE12021;GSE55457,True,3,0,4.9564454241094885e-06,7.0860812649083735
SLC29A3,8.2212617380506e-08,0.8910963460447898,3,GSE55235;GSE12021;GSE55457,True,3,0,4.9564454241094885e-06,7.085061525060683
PDHB,8.314906729811611e-08,0.6192864261212148,3,GSE55235;GSE12021;GSE55457,True,3,0,4.991750757458211e-06,7.080142617996516
ACVR1B,8.472802026648907e-08,-0.8635518993838196,3,GSE55235;GSE12021;GSE55457,True,0,3,5.048916204076867e-06,7.071972941089684
SNORD10,8.481100455259849e-08,-2.310910317125342,3,GSE55235;GSE12021;GSE55457,True,0,3,5.048916204076867e-06,7.071547792715042
WDR1,8.519032013154515e-08,-0.6962990174860938,3,GSE55235;GSE12021;GSE55457,False,1,2,5.050366145131768e-06,7.069609749743678
DDX3X,8.558627306864963e-08,-0.68846905413407,3,GSE55235;GSE12021;GSE55457,True,0,3,5.052786278924262e-06,7.067595884955902
LOC101060835,8.599482947957426e-08,1.6418531881595542,3,GSE55235;GSE12021;GSE55457,True,3,0,5.055927412542903e-06,7.065527660337774
PRKAR2A,8.898755798902869e-08,-0.5042043730279177,3,GSE55235;GSE12021;GSE55457,False,1,2,5.210349691637449e-06,7.050670711045452
EDRF1,9.22315622764458e-08,-0.903570468182926,3,GSE55235;GSE12021;GSE55457,False,1,2,5.378158475693733e-06,7.035120434945731
LMBRD1,9.310344739610343e-08,0.5080819420798584,3,GSE55235;GSE12021;GSE55457,True,3,0,5.40684020225208e-06,7.03103423784373
MTA1,9.526924682479176e-08,-0.5199008115986222,3,GSE55235;GSE12021;GSE55457,True,0,3,5.510106123208805e-06,7.021047268194079
YIPF3,9.565618586115932e-08,0.5244678496142209,3,GSE55235;GSE12021;GSE55457,True,3,0,5.510106123208805e-06,7.019286939923135
IRAK3,9.81899709318057e-08,-1.6818917605540527,3,GSE55235;GSE12021;GSE55457,True,0,3,5.633253654910209e-06,7.007932868541009
PGAM1,1.0198284161599958e-07,0.34301940885797255,3,GSE55235;GSE12021;GSE55457,True,3,0,5.827356909688522e-06,6.991472891162869
PNN,1.0388480098377784e-07,-0.35798241429231464,3,GSE55235;GSE12021;GSE55457,False,1,2,5.889319495093686e-06,6.983447987878101
NRP2,1.0389507965058442e-07,-0.40274614925533286,3,GSE55235;GSE12021;GSE55457,False,1,2,5.889319495093686e-06,6.983405019634348
SPEN,1.0440244280207622e-07,-0.5418324612284863,3,GSE55235;GSE12021;GSE55457,True,0,3,5.894595064237859e-06,6.981289339618712
C1orf54,1.1174390779356003e-07,0.8617585606582052,3,GSE55235;GSE12021;GSE55457,True,3,0,6.284159367931906e-06,6.951776145008215
LDLRAD4,1.1263641819247994e-07,0.7244424978235164,3,GSE55235;GSE12021;GSE55457,True,3,0,6.309413220640175e-06,6.948321168429006
IKBKB,1.206922342067429e-07,-1.1979529939852618,3,GSE55235;GSE12021;GSE55457,False,1,2,6.734153365857012e-06,6.918320673147564
SKP1,1.2292479978359694e-07,0.07932102439071294,3,GSE55235;GSE12021;GSE55457,False,2,1,6.831929887972724e-06,6.910360490403673
222303_at,1.26855472348808e-07,-2.509055961639726,3,GSE55235;GSE12021;GSE55457,True,0,3,7.022955877738678e-06,6.89669079324613
SEC14L1,1.2770634294501093e-07,-0.7374882675655979,3,GSE55235;GSE12021;GSE55457,True,0,3,7.038137798449843e-06,6.893787531572877
PABPC1,1.2842216545738694e-07,-0.39975344739026086,3,GSE55235;GSE12021;GSE55457,True,0,3,7.038137798449843e-06,6.8913600112746485
MTF2,1.2897999168703933e-07,-0.2449280948069941,3,GSE55235;GSE12021;GSE55457,False,1,2,7.038137798449843e-06,6.88947765538963
SREBF2,1.2928372439269253e-07,-0.2394536320871038,3,GSE55235;GSE12021;GSE55457,False,1,2,7.038137798449843e-06,6.888456145276973
TMEM230,1.2960304351938845e-07,0.840417329296546,3,GSE55235;GSE12021;GSE55457,True,3,0,7.038137798449843e-06,6.887384799637062
FAM208B,1.3030635892530285e-07,-1.2940041678916572,3,GSE55235;GSE12021;GSE55457,True,0,3,7.04942537942665e-06,6.885034390282927
ADAM15,1.315137718727044e-07,-1.0132836308680104,3,GSE55235;GSE12021;GSE55457,False,1,2,7.087795250775902e-06,6.881028766298573
TSN,1.323674175823797e-07,0.7309043385328954,3,GSE55235;GSE12021;GSE55457,True,3,0,7.1068815749513145e-06,6.878218903911442
LOC732360,1.3941253862448377e-07,-1.3082224618216112,3,GSE55235;GSE12021;GSE55457,True,0,3,7.456998494545696e-06,6.85569816446945
HGF,1.4462212627464055e-07,1.060579222488276,3,GSE55235;GSE12021;GSE55457,True,3,0,7.706680197137026e-06,6.8397652576371915
BAZ2A,1.4540721660072364e-07,-0.8275942064777447,3,GSE55235;GSE12021;GSE55457,True,0,3,7.719604021623493e-06,6.837414038785804
FGGY,1.4610656051683435e-07,0.9213506756115805,3,GSE55235;GSE12021;GSE55457,True,3,0,7.727896442503788e-06,6.835330282817989
CYTH1,1.484740073109947e-07,-0.9791248217240659,3,GSE55235;GSE12021;GSE55457,False,1,2,7.817266946867194e-06,6.828349569710133
RPL37A,1.4889509014626157e-07,-0.5525012833894561,3,GSE55235;GSE12021;GSE55457,True,0,3,7.817266946867194e-06,6.827119622983499
PDLIM5,1.5246359241771756e-07,-0.8452933137876247,3,GSE55235;GSE12021;GSE55457,True,0,3,7.97519115043855e-06,6.816833851397873
C1QTNF3-AMACR,1.531803447418767e-07,0.800661619160333,3,GSE55235;GSE12021;GSE55457,True,3,0,7.983333131822058e-06,6.81479695740431
TIPARP,1.5589837354390568e-07,-1.6529123630200433,3,GSE55235;GSE12021;GSE55457,True,0,3,8.095335980958722e-06,6.807158415693721
PTGS1,1.5704755085277355e-07,0.9612318806374031,3,GSE55235;GSE12021;GSE55457,True,3,0,8.123971166345771e-06,6.803968832009313
PTPRA,1.5763560690107425e-07,-1.163203999328797,3,GSE55235;GSE12021;GSE55457,False,1,2,8.123971166345771e-06,6.802345676859003
BCLAF1,1.5816277854074912e-07,-0.8627106035744667,3,GSE55235;GSE12021;GSE55457,True,0,3,8.123971166345771e-06,6.800895714114746
SLC5A3,1.6025490467974635e-07,1.7957846716425905,3,GSE55235;GSE12021;GSE55457,True,3,0,8.200402282875891e-06,6.7951886698106865
CXCL12,1.6080350273561805e-07,1.1443889303036665,3,GSE55235;GSE12021;GSE55457,True,3,0,8.200402282875891e-06,6.793704495374992
CLN5,1.6274046843456347e-07,0.637997152387822,3,GSE55235;GSE12021;GSE55457,True,3,0,8.262143348378403e-06,6.7885044382589665
NXF1,1.637560208544997e-07,-0.6820516394485522,3,GSE55235;GSE12021;GSE55457,True,0,3,8.262143348378403e-06,6.785802723239599
LOC101060373,1.638692613825654e-07,0.5020701019523107,3,GSE55235;GSE12021;GSE55457,True,3,0,8.262143348378403e-06,6.785502503805437
CASP1,1.6489854681722704e-07,0.6779204275215398,3,GSE55235;GSE12021;GSE55457,True,3,0,8.262143348378403e-06,6.782783171596478
DOCK10,1.6519869594500136e-07,0.10365101588233516,3,GSE55235;GSE12021;GSE55457,False,1,2,8.262143348378403e-06,6.7819933852609475
FAM45A,1.6549837322799021e-07,0.45338664902924913,3,GSE55235;GSE12021;GSE55457,True,3,0,8.262143348378403e-06,6.781206270779981
MAFF,1.6752904785644063e-07,-1.8167401594168753,3,GSE55235;GSE12021;GSE55457,True,0,3,8.330071596258215e-06,6.775909879791227
TNKS2,1.6802997948595078e-07,-1.4935004173569177,3,GSE55235;GSE12021;GSE55457,True,0,3,8.330071596258215e-06,6.774613225632717
EIF4G1,1.7032673160777279e-07,-1.087037664167776,3,GSE55235;GSE12021;GSE55457,True,0,3,8.414613671233996e-06,6.768717187159574
SREK1IP1,1.7551478526112163e-07,-0.47594062020895667,3,GSE55235;GSE12021;GSE55457,True,0,3,8.64091475673093e-06,6.755686292948278
ZNF529,1.778723642820168e-07,0.8479013289963823,3,GSE55235;GSE12021;GSE55457,True,3,0,8.726786203463913e-06,6.749891522248527
ILF3,1.791672568085545e-07,-1.536706579027677,3,GSE55235;GSE12021;GSE55457,True,0,3,8.760109037361215e-06,6.746741355648615
RERE,1.8098841347846673e-07,-1.4864758706422052,3,GSE55235;GSE12021;GSE55457,True,0,3,8.818846393738441e-06,6.742349226917727
MIR3656,1.8303718607448616e-07,0.4596527521618586,3,GSE55235;GSE12021;GSE55457,True,3,0,8.877197417012926e-06,6.737460669469876
AKIP1,1.834337953754428e-07,0.7804555963031578,3,GSE55235;GSE12021;GSE55457,True,3,0,8.877197417012926e-06,6.736520647984723
RBPMS,1.8878177143744068e-07,-1.912405840852305,3,GSE55235;GSE12021;GSE55457,True,0,3,9.105040827159003e-06,6.72403994301638
CREBL2,1.9137245643729983e-07,0.5592909361342886,3,GSE55235;GSE12021;GSE55457,True,3,0,9.198808480371291e-06,6.7181205685344985
MYDGF,1.921532304383078e-07,0.5469486621624535,3,GSE55235;GSE12021;GSE55457,True,3,0,9.205239604970516e-06,6.7163523098739075
MFN2,2.0378607812343574e-07,-0.5953801055958818,3,GSE55235;GSE12021;GSE55457,False,1,2,9.702082044253035e-06,6.690825488635241
CFLAR,2.049437167750412e-07,-0.6641017580085435,3,GSE55235;GSE12021;GSE55457,True,0,3,9.702082044253035e-06,6.68836539187179
AFFX-BioC-3_at,2.050265104358573e-07,-0.4528592511163974,3,GSE55235;GSE12021;GSE55457,True,0,3,9.702082044253035e-06,6.688189979960723
RAD17,2.0525208710431286e-07,0.5516054019688695,3,GSE55235;GSE12021;GSE55457,True,3,0,9.702082044253035e-06,6.687712418065877
SNORA3A,2.1213319700841282e-07,-0.27604239745156556,3,GSE55235;GSE12021;GSE55457,False,1,2,9.994142804753965e-06,6.673391362839303
LST1,2.1582310072432165e-07,1.1574680859818074,3,GSE55235;GSE12021;GSE55457,True,3,0,1.0134425997048344e-05,6.6659020722566105
CSNK1E,2.231512087336185e-07,-0.43090044214696216,3,GSE55235;GSE12021;GSE55457,False,1,2,1.0444063808756329e-05,6.651400756392715
CETN2,2.300977297586826e-07,0.569863465312671,3,GSE55235;GSE12021;GSE55457,True,3,0,1.0714002579046539e-05,6.6380876662428765
SF3B1,2.3042485164381787e-07,-0.872089854887529,3,GSE55235;GSE12021;GSE55457,True,0,3,1.0714002579046539e-05,6.637470683453084
EBLN2,2.3463088982822455e-07,-1.613273126499663,3,GSE55235;GSE12021;GSE55457,True,0,3,1.0874033552039019e-05,6.629614812344846
RBBP6,2.393650552212634e-07,-0.8024399985879599,3,GSE55235;GSE12021;GSE55457,True,0,3,1.1057422096390051e-05,6.620939251725408
CCNL1,2.436427121166318e-07,-1.8268817149564953,3,GSE55235;GSE12021;GSE55457,True,0,3,1.1191120697824497e-05,6.6132465747808125
ORAI2,2.438324020470617e-07,-0.9233958265255601,3,GSE55235;GSE12021;GSE55457,False,1,2,1.1191120697824497e-05,6.612908582986677
GLT8D1,2.4648637353408276e-07,0.6478075406119137,3,GSE55235;GSE12021;GSE55457,True,3,0,1.1243457951583087e-05,6.60820708475402
RAP2C,2.466318239635612e-07,0.20394315098360735,3,GSE55235;GSE12021;GSE55457,False,2,1,1.1243457951583087e-05,6.607950885242157
TCTN3,2.473434311811573e-07,0.2712019304818272,3,GSE55235;GSE12021;GSE55457,True,3,0,1.1243457951583087e-05,6.606699618914748
COL14A1,2.5227129907268164e-07,0.019565852945353623,3,GSE55235;GSE12021;GSE55457,False,1,2,1.1430942812758326e-05,6.598132156392396
RPL35A,2.5454766283683483e-07,-1.97622037465041,3,GSE55235;GSE12021;GSE55457,True,0,3,1.1433743299879265e-05,6.594230886140788
TCOF1,2.5489512467391506e-07,-0.7642631852743319,3,GSE55235;GSE12021;GSE55457,True,0,3,1.1433743299879265e-05,6.593638471111607
221860_at,2.5552150717533806e-07,-1.3533399130961268,3,GSE55235;GSE12021;GSE55457,True,0,3,1.1433743299879265e-05,6.592572539543092
C9orf16,2.5554753790846263e-07,0.6146585738977213,3,GSE55235;GSE12021;GSE55457,True,3,0,1.1433743299879265e-05,6.592528298930695
ARMCX6,2.5922156210445024e-07,0.5752530442770994,3,GSE55235;GSE12021;GSE55457,True,3,0,1.1511344866542096e-05,6.5863288765919235
OLFM1,2.594602037664373e-07,-0.8215156794055164,3,GSE55235;GSE12021;GSE55457,True,0,3,1.1511344866542096e-05,6.5859292451759535
BIN3-IT1,2.6092543825573244e-07,-1.4268441336646822,3,GSE55235;GSE12021;GSE55457,True,0,3,1.1511344866542096e-05,6.583483578410155
ATN1,2.610798529589786e-07,-0.6883643642885705,3,GSE55235;GSE12021;GSE55457,True,0,3,1.1511344866542096e-05,6.583226640572055
PRR13,2.613272696017077e-07,0.345538942912255,3,GSE55235;GSE12021;GSE55457,False,2,1,1.1511344866542096e-05,6.582815269110749
TOB2,2.6461528668253465e-07,-0.8386361615745734,3,GSE55235;GSE12021;GSE55457,True,0,3,1.1620204626293529e-05,6.577385070465584
AKAP13,2.671091390293867e-07,-1.198869522018208,3,GSE55235;GSE12021;GSE55457,True,0,3,1.1693627169569582e-05,6.5733112525172555
QDPR,2.6953172060917296e-07,0.6911630046695106,3,GSE55235;GSE12021;GSE55457,True,3,0,1.176348871419421e-05,6.569390116284828
ZCCHC2,2.724689328603702e-07,-0.6408716429726126,3,GSE55235;GSE12021;GSE55457,True,0,3,1.185531491356987e-05,6.564683009190941
ITFG1,2.7429296634018385e-07,0.7005475972950612,3,GSE55235;GSE12021;GSE55457,True,3,0,1.1898293674049194e-05,6.561785328811113
EXOSC7,2.766513019780703e-07,0.7732856547167613,3,GSE55235;GSE12021;GSE55457,True,3,0,1.1964117703781108e-05,6.55806728156564
PHF20,2.8002419116823773e-07,-0.6885585014707226,3,GSE55235;GSE12021;GSE55457,True,0,3,1.202875996606665e-05,6.552804448525441
PRR11,2.8117848238640164e-07,-1.2269761347148924,3,GSE55235;GSE12021;GSE55457,True,0,3,1.202875996606665e-05,6.551017917430342
WNT5B,2.814529433958768e-07,1.969577160080877,3,GSE55235;GSE12021;GSE55457,True,3,0,1.202875996606665e-05,6.550594205188525
GALNT11,2.815277669876437e-07,0.4872511100317242,3,GSE55235;GSE12021;GSE55457,True,3,0,1.202875996606665e-05,6.550478764383494
MYOF,2.834553689545771e-07,-0.07794915083705284,3,GSE55235;GSE12021;GSE55457,False,2,1,1.2074859249957256e-05,6.547515312582823
VWA5A,2.927259353802114e-07,0.7639891198344427,3,GSE55235;GSE12021;GSE55457,True,3,0,1.2432551070416859e-05,6.533538797574672
SCRG1,2.956167830525658e-07,2.4299943156032193,3,GSE55235;GSE12021;GSE55457,True,3,0,1.2517963063309245e-05,6.529270913375278
SLC23A2,3.019796213088455e-07,0.015491025917326798,3,GSE55235;GSE12021;GSE55457,False,1,2,1.2749454160184728e-05,6.520022363836682
UXS1,3.041129129632836e-07,0.4956894594939589,3,GSE55235;GSE12021;GSE55457,True,3,0,1.2801534099531356e-05,6.516965138850817
COL6A1,3.0893224611805437e-07,-1.5472550163743939,3,GSE55235;GSE12021;GSE55457,False,1,2,1.2966041291350082e-05,6.510136757997583
TMED2,3.1540748557379317e-07,0.7980485728304761,3,GSE55235;GSE12021;GSE55457,True,3,0,1.3198875602188026e-05,6.501128003762935
TXNL4A,3.1836820679753686e-07,0.5173474640982698,3,GSE55235;GSE12021;GSE55457,True,3,0,1.3283703361628605e-05,6.497070308716415
SEPT6,3.230654622710105e-07,0.8797300999756384,3,GSE55235;GSE12021;GSE55457,True,3,0,1.3440278939157711e-05,6.4907094683112385
215628_x_at,3.2653761961043415e-07,-0.8507044099068605,3,GSE55235;GSE12021;GSE55457,True,0,3,1.3545123183140691e-05,6.486066777488275
DET1,3.2900573432304014e-07,0.4060802051858323,3,GSE55235;GSE12021;GSE55457,True,3,0,1.3607830197523881e-05,6.482796532557166
CCZ1B,3.3240273789036934e-07,-1.5016789865987004,3,GSE55235;GSE12021;GSE55457,True,0,3,1.3708481607838187e-05,6.47833540773455
ABHD14A-ACY1,3.405180210025449e-07,0.5863204806975272,3,GSE55235;GSE12021;GSE55457,True,3,0,1.4002573418567079e-05,6.467859899272888
EPRS,3.500910746856434e-07,-1.1855102459396916,3,GSE55235;GSE12021;GSE55457,False,1,2,1.435474297010759e-05,6.455818961112101
DYRK4,3.5934450881569546e-07,0.7288762584719567,3,GSE55235;GSE12021;GSE55457,True,3,0,1.4691820894912976e-05,6.444488987259894
BEX3,3.6699426819719605e-07,0.6999708700379822,3,GSE55235;GSE12021;GSE55457,True,3,0,1.4961588675959041e-05,6.435340718608314
APOLD1,3.682823874751051e-07,-2.7950307333425357,3,GSE55235;GSE12021;GSE55457,True,0,3,1.4971205168559414e-05,6.433819050097768
HNMT,3.6942828474106904e-07,1.2108104148265997,3,GSE55235;GSE12021;GSE55457,True,3,0,1.4975001809959915e-05,6.432469856495381
PSMB10,3.7456704493621373e-07,0.777296378844734,3,GSE55235;GSE12021;GSE55457,True,3,0,1.5140170214069457e-05,6.426470435268152
TRA2B,3.8510299815719407e-07,-1.7669912748010326,3,GSE55235;GSE12021;GSE55457,True,0,3,1.5521941806743788e-05,6.414423100234561
FOXJ3,3.932994586675065e-07,-0.6669267753822394,3,GSE55235;GSE12021;GSE55457,True,0,3,1.5765440610230866e-05,6.405276651347377
